# of domain, cohortId1, cohortId2, diff
3577 , 9373 , 9373 , 0
3578 , 9373 , 9373 , 0
3579 , 9373 , 9373 , 0
3580 , 9373 , 9373 , 0
3581 , 9373 , 9373 , 0
3582 , 9373 , 9373 , 0
3583 , 9373 , 9373 , 0
3584 , 9373 , 9373 , 0
3585 , 9373 , 9373 , 0
3586 , 9373 , 9373 , 0
3587 , 9373 , 9373 , 0
3588 , 9373 , 9373 , 0
3589 , 9373 , 9373 , 0
3590 , 9373 , 9373 , 0
3591 , 9373 , 9373 , 0
3592 , 9373 , 9373 , 0
3593 , 9373 , 9373 , 0
3594 , 9373 , 9373 , 0
3595 , 9373 , 9373 , 0
3596 , 9373 , 9373 , 0
3597 , 9373 , 9373 , 0
3598 , 9373 , 9373 , 0
3599 , 9373 , 9373 , 0
3600 , 9373 , 9373 , 0
3601 , 9373 , 9373 , 0
3602 , 9373 , 9373 , 0
3603 , 9373 , 9373 , 0
3604 , 9373 , 9373 , 0
3605 , 9373 , 9373 , 0
3606 , 9373 , 9373 , 0
3607 , 9373 , 9373 , 0
3608 , 9373 , 9373 , 0
3609 , 9373 , 9373 , 0
3610 , 9373 , 9373 , 0
3611 , 9373 , 9373 , 0
3612 , 9373 , 9373 , 0
3613 , 9373 , 9373 , 0
3614 , 9373 , 9373 , 0
3615 , 9373 , 9373 , 0
3616 , 9373 , 9373 , 0
3617 , 9373 , 9373 , 0
3618 , 9373 , 9373 , 0
3619 , 9373 , 9373 , 0
3620 , 9373 , 9373 , 0
3621 , 9373 , 9373 , 0
3622 , 9373 , 9373 , 0
3623 , 9373 , 9373 , 0
3624 , 9373 , 9373 , 0
3625 , 9373 , 9373 , 0
3626 , 9373 , 9373 , 0
3627 , 9373 , 9373 , 0
3628 , 9373 , 9373 , 0
3629 , 9373 , 9373 , 0
3630 , 9373 , 9373 , 0
3631 , 9373 , 9373 , 0
3632 , 9373 , 9373 , 0
3633 , 9373 , 9373 , 0
3634 , 9373 , 9373 , 0
3635 , 9373 , 9373 , 0
3636 , 9373 , 9373 , 0
3637 , 9373 , 9373 , 0
3638 , 9373 , 9373 , 0
3639 , 9373 , 9373 , 0
3640 , 9373 , 9373 , 0
3641 , 9373 , 9373 , 0
3642 , 9373 , 9373 , 0
3643 , 9373 , 9373 , 0
3644 , 9373 , 9373 , 0
3645 , 9373 , 9373 , 0
3646 , 9373 , 9373 , 0
3647 , 9373 , 9373 , 0
3648 , 9373 , 9373 , 0
3649 , 9373 , 9373 , 0
3650 , 9373 , 9373 , 0
3651 , 9373 , 9373 , 0
3652 , 9373 , 9373 , 0
3653 , 9373 , 9373 , 0
3654 , 9373 , 9373 , 0
3655 , 9373 , 9373 , 0
3656 , 9373 , 9373 , 0
3657 , 9373 , 9373 , 0
3658 , 9373 , 9373 , 0
3659 , 9373 , 9373 , 0
3660 , 9373 , 9373 , 0
3661 , 9373 , 9373 , 0
3662 , 9373 , 9373 , 0
3663 , 9373 , 9373 , 0
3664 , 9373 , 9373 , 0
3665 , 9373 , 9373 , 0
3666 , 9373 , 9373 , 0
3667 , 9373 , 9373 , 0
3668 , 9373 , 9373 , 0
3669 , 9373 , 9373 , 0
3670 , 9373 , 9373 , 0
3671 , 9373 , 9373 , 0
3672 , 9373 , 9373 , 0
3673 , 9373 , 9373 , 0
3674 , 9373 , 9373 , 0
3675 , 9373 , 9373 , 0
3676 , 9373 , 9373 , 0
3677 , 9373 , 9373 , 0
3678 , 9373 , 9373 , 0
3679 , 9373 , 9373 , 0
3680 , 9373 , 9373 , 0
3681 , 9373 , 9373 , 0
3682 , 9373 , 9373 , 0
3683 , 9373 , 9373 , 0
3684 , 9373 , 9373 , 0
3685 , 9373 , 9373 , 0
3686 , 9373 , 9373 , 0
3687 , 9373 , 9373 , 0
3688 , 9373 , 9373 , 0
3689 , 9373 , 9373 , 0
3690 , 9373 , 9373 , 0
3691 , 9373 , 9373 , 0
3692 , 9373 , 9373 , 0
3693 , 9373 , 9373 , 0
3694 , 9373 , 9373 , 0
3695 , 9373 , 9373 , 0
3696 , 9373 , 9373 , 0
3697 , 9373 , 9373 , 0
3698 , 9373 , 9373 , 0
3699 , 9373 , 9373 , 0
3700 , 9373 , 9373 , 0
3701 , 9373 , 9373 , 0
3702 , 9373 , 9373 , 0
3703 , 9373 , 9373 , 0
3704 , 9373 , 9373 , 0
3705 , 9373 , 9373 , 0
3706 , 9373 , 9373 , 0
3707 , 9373 , 9373 , 0
3708 , 9373 , 9373 , 0
3709 , 9373 , 9373 , 0
3710 , 9373 , 9373 , 0
3711 , 9373 , 9373 , 0
3712 , 9373 , 9373 , 0
3713 , 9373 , 9373 , 0
3714 , 9373 , 9373 , 0
3715 , 9373 , 9373 , 0
3716 , 9373 , 9373 , 0
3717 , 9373 , 9373 , 0
3718 , 9373 , 9373 , 0
3719 , 9373 , 9373 , 0
3720 , 1909 , 9373 , -7464
3721 , 9373 , 9373 , 0
3722 , 1909 , 9373 , -7464
3723 , 9373 , 1909 , 7464
3724 , 1909 , 9373 , -7464
3725 , 9373 , 9373 , 0
3726 , 9373 , 9373 , 0
3727 , 9373 , 9373 , 0
3728 , 9373 , 9373 , 0
3729 , 9373 , 9373 , 0
3730 , 9373 , 9373 , 0
3731 , 9373 , 9373 , 0
3732 , 9373 , 9373 , 0
3733 , 9373 , 9373 , 0
3734 , 9373 , 9373 , 0
3735 , 9373 , 9373 , 0
3736 , 9373 , 9373 , 0
3737 , 9373 , 9373 , 0
3738 , 9373 , 9373 , 0
3739 , 9373 , 9373 , 0
3740 , 9373 , 9373 , 0
3741 , 9373 , 9373 , 0
3742 , 9373 , 9373 , 0
3743 , 9373 , 9373 , 0
3744 , 9373 , 9373 , 0
3745 , 9373 , 9373 , 0
3746 , 9373 , 9373 , 0
3747 , 9373 , 9373 , 0
3748 , 9373 , 9373 , 0
3749 , 9373 , 9373 , 0
3750 , 9373 , 9373 , 0
3751 , 9373 , 9373 , 0
3752 , 9373 , 9373 , 0
3753 , 9373 , 9373 , 0
3754 , 9373 , 9373 , 0
3755 , 9373 , 9373 , 0
3756 , 9373 , 9373 , 0
3757 , 9373 , 9373 , 0
3758 , 9373 , 9373 , 0
3759 , 9373 , 9373 , 0
3760 , 9373 , 9373 , 0
3761 , 9373 , 9373 , 0
3762 , 9373 , 9373 , 0
3763 , 9373 , 9373 , 0
3764 , 9373 , 9373 , 0
3765 , 9373 , 9373 , 0
3766 , 9373 , 9373 , 0
3767 , 9373 , 9373 , 0
3768 , 9373 , 9373 , 0
3769 , 9373 , 9373 , 0
3770 , 9373 , 9373 , 0
3771 , 9373 , 9373 , 0
3772 , 9373 , 9373 , 0
3773 , 9373 , 9373 , 0
3774 , 9373 , 9373 , 0
3775 , 9373 , 9373 , 0
3776 , 9373 , 9373 , 0
3777 , 9373 , 9373 , 0
3778 , 9373 , 9373 , 0
3779 , 9373 , 9373 , 0
3780 , 9373 , 9373 , 0
3781 , 9373 , 9373 , 0
3782 , 9373 , 9373 , 0
3783 , 9373 , 9373 , 0
3784 , 9373 , 9373 , 0
3785 , 9373 , 9373 , 0
3786 , 9373 , 9373 , 0
3787 , 9373 , 9373 , 0
3788 , 9373 , 9373 , 0
3789 , 9373 , 1909 , 7464
3790 , 1909 , 9373 , -7464
3791 , 9373 , 9373 , 0
3792 , 9373 , 9373 , 0
3793 , 1909 , 1909 , 0
3794 , 9373 , 1909 , 7464
3795 , 9373 , 1909 , 7464
3796 , 1909 , 9373 , -7464
3797 , 9373 , 9373 , 0
3798 , 1909 , 1909 , 0
3799 , 9373 , 1909 , 7464
3800 , 9373 , 9373 , 0
3801 , 1909 , 1909 , 0
3802 , 1909 , 1909 , 0
3803 , 1909 , 1909 , 0
3804 , 1909 , 1909 , 0
3805 , 1909 , 1909 , 0
3806 , 1909 , 1909 , 0
3807 , 1909 , 1909 , 0
3808 , 9373 , 1909 , 7464
3809 , 1909 , 1909 , 0
3810 , 1909 , 1909 , 0
3811 , 1909 , 1909 , 0
3812 , 1909 , 1909 , 0
3813 , 1909 , 1909 , 0
3814 , 1909 , 1909 , 0
3815 , 1909 , 1909 , 0
3816 , 1909 , 9373 , -7464
3817 , 9373 , 1909 , 7464
3818 , 1909 , 1909 , 0
3819 , 1909 , 1909 , 0
3820 , 1909 , 1909 , 0
3821 , 1909 , 1909 , 0
3822 , 1909 , 1909 , 0
3823 , 1909 , 1909 , 0
3824 , 1909 , 1909 , 0
3825 , 1909 , 1909 , 0
3826 , 1909 , 1909 , 0
3827 , 1909 , 1909 , 0
3828 , 1909 , 1909 , 0
3829 , 1909 , 1909 , 0
3830 , 1909 , 1909 , 0
3831 , 1909 , 1909 , 0
3832 , 1909 , 1909 , 0
3833 , 1909 , 1909 , 0
3834 , 1909 , 1909 , 0
3835 , 1909 , 1909 , 0
3836 , 1909 , 1909 , 0
3837 , 1909 , 1909 , 0
3838 , 1909 , 1909 , 0
3839 , 1909 , 1909 , 0
3840 , 1909 , 1909 , 0
3841 , 1909 , 1909 , 0
3842 , 1909 , 1909 , 0
3843 , 1909 , 1909 , 0
3844 , 1909 , 1909 , 0
3845 , 1909 , 1909 , 0
3846 , 1909 , 1909 , 0
3847 , 1909 , 1909 , 0
3848 , 1909 , 1909 , 0
3849 , 1909 , 1909 , 0
3850 , 1909 , 1909 , 0
3851 , 1909 , 1909 , 0
3852 , 1909 , 1909 , 0
3853 , 1909 , 1909 , 0
3854 , 1909 , 1909 , 0
3855 , 1909 , 1909 , 0
3856 , 1909 , 1909 , 0
3857 , 1909 , 1909 , 0
3858 , 1909 , 1909 , 0
3859 , 1909 , 1909 , 0
3860 , 1909 , 1909 , 0
3861 , 1909 , 1909 , 0
3862 , 1909 , 1909 , 0
3863 , 1909 , 1909 , 0
3864 , 1909 , 1909 , 0
3865 , 1909 , 1909 , 0
3866 , 1909 , 1909 , 0
3867 , 1909 , 1909 , 0
3868 , 1909 , 1909 , 0
3869 , 1909 , 1909 , 0
3870 , 1909 , 1909 , 0
3871 , 1909 , 1909 , 0
3872 , 1909 , 1909 , 0
3873 , 1909 , 1909 , 0
3874 , 1909 , 1909 , 0
3875 , 1909 , 1909 , 0
3876 , 1909 , 1909 , 0
3877 , 1909 , 1909 , 0
3878 , 1909 , 1909 , 0
3879 , 1909 , 1909 , 0
3880 , 1909 , 1909 , 0
3881 , 1909 , 1909 , 0
3882 , 1909 , 1909 , 0
3883 , 1909 , 1909 , 0
3884 , 1909 , 1909 , 0
3885 , 1909 , 1909 , 0
3886 , 1909 , 1909 , 0
3887 , 1909 , 1909 , 0
3888 , 1909 , 1909 , 0
3889 , 1909 , 1909 , 0
3890 , 1909 , 9373 , -7464
3891 , 1909 , 1909 , 0
3892 , 1909 , 1909 , 0
3893 , 1909 , 1909 , 0
3894 , 1909 , 1909 , 0
3895 , 1909 , 1909 , 0
3896 , 1909 , 1909 , 0
3897 , 1911 , 1909 , 2
3898 , 1909 , 1909 , 0
3899 , 1909 , 1911 , -2
3900 , 1909 , 1909 , 0
3901 , 1909 , 1909 , 0
3902 , 1911 , 1909 , 2
3903 , 1909 , 1909 , 0
3904 , 1911 , 1911 , 0
3905 , 1909 , 1909 , 0
3906 , 1909 , 1909 , 0
3907 , 1909 , 1911 , -2
3908 , 1909 , 1909 , 0
3909 , 1909 , 1909 , 0
3910 , 1909 , 1909 , 0
3911 , 1909 , 1909 , 0
3912 , 1909 , 1909 , 0
3913 , 1909 , 1909 , 0
3914 , 1909 , 1909 , 0
3915 , 1909 , 1909 , 0
3916 , 1909 , 1909 , 0
3917 , 1909 , 1909 , 0
3918 , 1909 , 1909 , 0
3919 , 1909 , 1909 , 0
3920 , 1909 , 1909 , 0
3921 , 1911 , 1909 , 2
3922 , 1909 , 1909 , 0
3923 , 1909 , 1911 , -2
3924 , 1911 , 1909 , 2
3925 , 1909 , 1909 , 0
3926 , 1909 , 1909 , 0
3927 , 1909 , 1909 , 0
3928 , 1909 , 1911 , -2
3929 , 1909 , 1909 , 0
3930 , 1909 , 1909 , 0
3931 , 1909 , 1909 , 0
3932 , 1909 , 1909 , 0
3933 , 1909 , 1911 , -2
3934 , 1909 , 1909 , 0
3935 , 1909 , 1909 , 0
3936 , 1911 , 1909 , 2
3937 , 1909 , 1909 , 0
3938 , 1911 , 1911 , 0
3939 , 1909 , 1911 , -2
3940 , 1911 , 1909 , 2
3941 , 1909 , 1911 , -2
3942 , 1911 , 1911 , 0
3943 , 1911 , 1909 , 2
3944 , 1909 , 1909 , 0
3945 , 1909 , 1911 , -2
3946 , 1911 , 1909 , 2
3947 , 1909 , 1909 , 0
3948 , 1909 , 1909 , 0
3949 , 1909 , 1909 , 0
3950 , 1909 , 1909 , 0
3951 , 1909 , 1909 , 0
3952 , 1909 , 1909 , 0
3953 , 1909 , 1909 , 0
3954 , 1909 , 1909 , 0
3955 , 1909 , 1909 , 0
3956 , 1909 , 1909 , 0
3957 , 1909 , 1909 , 0
3958 , 1909 , 1909 , 0
3959 , 1909 , 1909 , 0
3960 , 1909 , 1909 , 0
3961 , 1909 , 1909 , 0
3962 , 1909 , 1909 , 0
3963 , 1909 , 1909 , 0
3964 , 1909 , 1909 , 0
3965 , 1909 , 1909 , 0
3966 , 1909 , 1909 , 0
3967 , 1909 , 1909 , 0
3968 , 1909 , 1909 , 0
3969 , 1909 , 1909 , 0
3970 , 1909 , 1909 , 0
3971 , 1909 , 1909 , 0
3972 , 1909 , 1909 , 0
3973 , 1909 , 1909 , 0
3974 , 1909 , 1909 , 0
3975 , 1909 , 1909 , 0
3976 , 1909 , 1909 , 0
3977 , 1909 , 1909 , 0
3978 , 1909 , 1909 , 0
3979 , 1909 , 1909 , 0
3980 , 1909 , 1909 , 0
3981 , 1909 , 1909 , 0
3982 , 1909 , 1909 , 0
3983 , 1909 , 1909 , 0
3984 , 1909 , 1909 , 0
3985 , 1909 , 1909 , 0
3986 , 1909 , 1909 , 0
3987 , 1909 , 1909 , 0
3988 , 1909 , 1909 , 0
3989 , 1909 , 1909 , 0
3990 , 1909 , 1909 , 0
3991 , 1909 , 1909 , 0
3992 , 1909 , 1909 , 0
3993 , 1909 , 1909 , 0
3994 , 1909 , 1909 , 0
3995 , 1909 , 1909 , 0
3996 , 1909 , 1909 , 0
3997 , 1909 , 1909 , 0
3998 , 1909 , 1909 , 0
3999 , 1909 , 1909 , 0
4000 , 1909 , 1909 , 0
4001 , 1909 , 1909 , 0
4002 , 1909 , 1909 , 0
4003 , 1909 , 1909 , 0
4004 , 1909 , 1909 , 0
4005 , 1909 , 1909 , 0
4006 , 1909 , 1909 , 0
4007 , 1909 , 1909 , 0
4008 , 1909 , 1909 , 0
4009 , 1909 , 1909 , 0
4010 , 1909 , 1909 , 0
4011 , 1909 , 1909 , 0
4012 , 1909 , 1909 , 0
4013 , 1909 , 1909 , 0
4014 , 1909 , 1909 , 0
4015 , 1909 , 1909 , 0
4016 , 1909 , 1909 , 0
4017 , 1909 , 1909 , 0
4018 , 1909 , 1909 , 0
4019 , 1909 , 1909 , 0
4020 , 1909 , 1909 , 0
4021 , 1909 , 1909 , 0
4022 , 1909 , 1909 , 0
4023 , 1909 , 1909 , 0
4024 , 1909 , 1909 , 0
4025 , 1909 , 1909 , 0
4026 , 1909 , 1909 , 0
4027 , 1909 , 1909 , 0
4028 , 1909 , 1909 , 0
4029 , 1909 , 1909 , 0
4030 , 1909 , 1909 , 0
4031 , 1909 , 1909 , 0
4032 , 1909 , 1909 , 0
4033 , 1909 , 1909 , 0
4034 , 1911 , 1911 , 0
4035 , 1911 , 1911 , 0
4036 , 1911 , 1911 , 0
4037 , 1911 , 1911 , 0
4038 , 1911 , 1911 , 0
4039 , 1911 , 1911 , 0
4040 , 1911 , 1911 , 0
4041 , 1911 , 1911 , 0
4042 , 1911 , 1911 , 0
4043 , 1911 , 1911 , 0
4044 , 1911 , 1911 , 0
4045 , 1911 , 1911 , 0
4046 , 1911 , 1911 , 0
4047 , 1911 , 1911 , 0
4048 , 1911 , 1911 , 0
4049 , 1911 , 1911 , 0
4050 , 1911 , 1911 , 0
4051 , 1911 , 1911 , 0
4052 , 1911 , 1911 , 0
4053 , 1911 , 1911 , 0
4054 , 1911 , 1911 , 0
4055 , 1911 , 1911 , 0
4056 , 1911 , 1911 , 0
4057 , 1911 , 1911 , 0
4058 , 1911 , 1911 , 0
4059 , 1911 , 1911 , 0
4060 , 1911 , 1911 , 0
4061 , 1911 , 1911 , 0
4062 , 1911 , 1911 , 0
4063 , 1911 , 1911 , 0
4064 , 1911 , 1911 , 0
4065 , 1911 , 1911 , 0
4066 , 1911 , 1911 , 0
4067 , 1911 , 1911 , 0
4068 , 1911 , 1911 , 0
4069 , 1911 , 1911 , 0
4070 , 1911 , 1911 , 0
4071 , 1911 , 1911 , 0
4072 , 1911 , 1911 , 0
4073 , 1911 , 1911 , 0
4074 , 1911 , 1911 , 0
4075 , 1911 , 1911 , 0
4076 , 1911 , 1911 , 0
4077 , 1911 , 1911 , 0
4078 , 1911 , 1911 , 0
4079 , 1911 , 1911 , 0
4080 , 1911 , 1911 , 0
4081 , 1911 , 1911 , 0
4082 , 1911 , 1911 , 0
4083 , 1911 , 1911 , 0
4084 , 1911 , 1911 , 0
4085 , 1911 , 1911 , 0
4086 , 1911 , 1911 , 0
4087 , 1911 , 1911 , 0
4088 , 1911 , 1911 , 0
4089 , 1911 , 1911 , 0
4090 , 1911 , 1911 , 0
4091 , 1911 , 1911 , 0
4092 , 1911 , 1911 , 0
4093 , 1911 , 1911 , 0
4094 , 1911 , 1911 , 0
4095 , 1911 , 1911 , 0
4096 , 1911 , 1911 , 0
4097 , 1911 , 1911 , 0
4098 , 1911 , 1911 , 0
4099 , 1911 , 1911 , 0
4100 , 1911 , 1911 , 0
4101 , 1911 , 1911 , 0
4102 , 1911 , 1911 , 0
4103 , 1911 , 1911 , 0
4104 , 1911 , 1911 , 0
4105 , 1911 , 1911 , 0
4106 , 1911 , 1911 , 0
4107 , 1911 , 1911 , 0
4108 , 1911 , 1911 , 0
4109 , 1911 , 1911 , 0
4110 , 1911 , 1911 , 0
4111 , 1911 , 1911 , 0
4112 , 1911 , 1911 , 0
4113 , 1909 , 1911 , -2
4114 , 1909 , 1909 , 0
4115 , 1909 , 1911 , -2
4116 , 1911 , 1909 , 2
4117 , 1909 , 1909 , 0
4118 , 1911 , 1911 , 0
4119 , 1911 , 1911 , 0
4120 , 1911 , 1911 , 0
4121 , 1911 , 1911 , 0
4122 , 1911 , 1911 , 0
4123 , 1911 , 1911 , 0
4124 , 1911 , 1911 , 0
4125 , 1911 , 1911 , 0
4126 , 1911 , 1911 , 0
4127 , 1911 , 1911 , 0
4128 , 1911 , 1911 , 0
4129 , 1911 , 1911 , 0
4130 , 1911 , 1911 , 0
4131 , 1911 , 1911 , 0
4132 , 1911 , 1911 , 0
4133 , 1911 , 1911 , 0
4134 , 1911 , 1911 , 0
4135 , 1911 , 1911 , 0
4136 , 1911 , 1911 , 0
4137 , 1911 , 1911 , 0
4138 , 1911 , 1911 , 0
4139 , 1911 , 1911 , 0
4140 , 1911 , 1911 , 0
4141 , 1911 , 1911 , 0
4142 , 1911 , 1911 , 0
4143 , 1911 , 1911 , 0
4144 , 1911 , 1911 , 0
4145 , 1911 , 1911 , 0
4146 , 1911 , 1911 , 0
4147 , 1911 , 1911 , 0
4148 , 1911 , 1911 , 0
4149 , 1911 , 1911 , 0
4150 , 1911 , 1911 , 0
4151 , 1911 , 1911 , 0
4152 , 1911 , 1911 , 0
4153 , 1909 , 1909 , 0
4154 , 1909 , 1911 , -2
4155 , 1911 , 1909 , 2
4156 , 1909 , 1909 , 0
4157 , 1909 , 1909 , 0
4158 , 1909 , 1909 , 0
4159 , 1909 , 1909 , 0
4160 , 1909 , 1909 , 0
4161 , 1909 , 1909 , 0
4162 , 1909 , 1909 , 0
4163 , 1909 , 1909 , 0
4164 , 1909 , 1909 , 0
4165 , 1909 , 1909 , 0
4166 , 1909 , 1911 , -2
4167 , 1909 , 1909 , 0
4168 , 1909 , 1909 , 0
4169 , 1909 , 1909 , 0
4170 , 1909 , 1909 , 0
4171 , 1909 , 1909 , 0
4172 , 1909 , 1909 , 0
4173 , 1909 , 1909 , 0
4174 , 1909 , 1909 , 0
4175 , 1909 , 1909 , 0
4176 , 1909 , 1909 , 0
4177 , 1909 , 1909 , 0
4178 , 1909 , 1909 , 0
4179 , 1909 , 1909 , 0
4180 , 1909 , 1909 , 0
4181 , 1909 , 1909 , 0
4182 , 1909 , 1909 , 0
4183 , 1909 , 1909 , 0
4184 , 1909 , 1909 , 0
4185 , 1909 , 1909 , 0
4186 , 1909 , 1909 , 0
4187 , 1909 , 1909 , 0
4188 , 1909 , 1909 , 0
4189 , 1909 , 1909 , 0
4190 , 1909 , 1909 , 0
4191 , 1909 , 1909 , 0
4192 , 1909 , 1909 , 0
4193 , 1909 , 1909 , 0
4194 , 1909 , 1909 , 0
4195 , 1909 , 1909 , 0
4196 , 1909 , 1909 , 0
4197 , 1909 , 1909 , 0
4198 , 1909 , 1909 , 0
4199 , 1909 , 1909 , 0
4200 , 1909 , 1909 , 0
4201 , 1909 , 1909 , 0
4202 , 1909 , 1909 , 0
4203 , 1909 , 1909 , 0
4204 , 1909 , 1909 , 0
4205 , 1909 , 1909 , 0
4206 , 1909 , 1909 , 0
4207 , 1909 , 1909 , 0
4208 , 1909 , 1909 , 0
4209 , 1909 , 1909 , 0
4210 , 1909 , 1909 , 0
4211 , 1909 , 1909 , 0
4212 , 1909 , 1909 , 0
4213 , 1909 , 1909 , 0
4214 , 1909 , 1909 , 0
4215 , 1909 , 1909 , 0
4216 , 1909 , 1909 , 0
4217 , 1909 , 1909 , 0
4218 , 1909 , 1909 , 0
4219 , 1909 , 1909 , 0
4220 , 1909 , 1909 , 0
4221 , 1909 , 1909 , 0
4222 , 1909 , 1909 , 0
4223 , 1909 , 1909 , 0
4224 , 1909 , 1909 , 0
4225 , 1909 , 1909 , 0
4226 , 1909 , 1909 , 0
4227 , 1909 , 1909 , 0
4228 , 1909 , 1909 , 0
4229 , 1909 , 1909 , 0
4230 , 1909 , 1909 , 0
4231 , 1909 , 1909 , 0
4232 , 1909 , 1909 , 0
4233 , 1909 , 1909 , 0
4234 , 1909 , 1909 , 0
4235 , 1909 , 1909 , 0
4236 , 1909 , 1909 , 0
4237 , 1909 , 1909 , 0
4238 , 1909 , 1909 , 0
4239 , 1909 , 1909 , 0
4240 , 1909 , 1909 , 0
4241 , 1909 , 1909 , 0
4242 , 1909 , 1909 , 0
4243 , 1909 , 1909 , 0
4244 , 1909 , 1909 , 0
4245 , 1909 , 1909 , 0
4246 , 1909 , 1909 , 0
4247 , 1909 , 1909 , 0
4248 , 1909 , 1909 , 0
4249 , 1909 , 1909 , 0
4250 , 1909 , 1909 , 0
4251 , 1909 , 1909 , 0
4252 , 1909 , 1909 , 0
4253 , 1909 , 1909 , 0
4254 , 1909 , 1909 , 0
4255 , 1909 , 1909 , 0
4256 , 1909 , 1909 , 0
4257 , 1909 , 1909 , 0
4258 , 1909 , 1909 , 0
4259 , 1909 , 1909 , 0
4260 , 1909 , 1909 , 0
4261 , 1909 , 1909 , 0
4262 , 1909 , 1909 , 0
4263 , 1909 , 1909 , 0
4264 , 1909 , 1909 , 0
4265 , 1909 , 1909 , 0
4266 , 1909 , 1909 , 0
4267 , 1909 , 1909 , 0
4268 , 1909 , 1909 , 0
4269 , 1909 , 1909 , 0
4270 , 1909 , 1909 , 0
4271 , 1909 , 1909 , 0
4272 , 1909 , 1909 , 0
4273 , 1909 , 1909 , 0
4274 , 1909 , 1909 , 0
4275 , 1909 , 1909 , 0
4276 , 1909 , 1909 , 0
4277 , 1909 , 1909 , 0
4278 , 1909 , 1909 , 0
4279 , 1909 , 1909 , 0
4280 , 1909 , 1909 , 0
4281 , 1909 , 1909 , 0
4282 , 1909 , 1909 , 0
4283 , 1909 , 1909 , 0
4284 , 1909 , 1909 , 0
4285 , 1909 , 1909 , 0
4286 , 1909 , 1909 , 0
4287 , 1909 , 1909 , 0
